"qseqid","sseqid","log2FoldChange","lfcSE","padj","function.","external_gene_name"
"104453209","AT3G48690",1.47715627193478,0.541294991599107,0.0304772356450552,"alpha/beta-Hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824030]","CXE12"
"104453210","AT4G08250",5.13527507086705,1.47919027425638,0.0038712756830389,"GRAS family transcription factor [Source:NCBI gene (formerly Entrezgene);Acc:826375]","AT4G08250"
"104453219","AT1G47480",-1.49067602023501,0.23998044226206,2.06050402813898e-08,"alpha/beta-Hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:841155]","AT1G47480"
"104453225","AT3G48690",-1.16733573801922,0.303065324876735,0.00110784791568981,"alpha/beta-Hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824030]","CXE12"
"104453259","AT2G44110",-1.35035027054294,0.360485419232023,0.00159436949989816,"Seven transmembrane MLO family protein [Source:NCBI gene (formerly Entrezgene);Acc:819017]","MLO15"
"104453358","AT1G45130",-1.60682848491943,0.326280998208342,1.51295514790895e-05,"beta-galactosidase 5 [Source:NCBI gene (formerly Entrezgene);Acc:841080]","BGAL5"
"104453362","AT2G16440",-1.76749080285327,0.326324024317465,1.4782747521658e-06,"Minichromosome maintenance (MCM2/3/5) family protein [Source:NCBI gene (formerly Entrezgene);Acc:816142]","MCM4"
"104453371","AT2G21340",-1.91890445976585,0.423685090728305,8.35407149425086e-05,"MATE efflux family protein [Source:NCBI gene (formerly Entrezgene);Acc:816673]","AT2G21340"
"104453381","AT4G39010",-3.01852943457641,0.420134784494476,5.16589657476323e-11,"glycosyl hydrolase 9B18 [Source:NCBI gene (formerly Entrezgene);Acc:830056]","GH9B18"
"104453398","AT4G34860",-1.99483186184172,0.33318386381828,7.27636150294764e-08,"Plant neutral invertase family protein [Source:NCBI gene (formerly Entrezgene);Acc:829638]","A/N-InvB"
"104453418","AT2G21050",-2.40463842574812,0.384922444541556,1.68596942140005e-08,"like AUXIN RESISTANT 2 [Source:NCBI gene (formerly Entrezgene);Acc:816640]","LAX2"
"104453420","AT4G38660",-1.90392410727718,0.37550145863519,7.84107294142885e-06,"Pathosis-related thaumatin superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:830022]","AT4G38660"
"104453423","AT4G38620",-1.0651885924321,0.285604614705149,0.00168753953268576,"myb domain protein 4 [Source:NCBI gene (formerly Entrezgene);Acc:830018]","MYB4"
"104453450","AT4G38470",3.25269959156472,0.322531740964511,3.43986232041445e-21,"ACT-like protein tyrosine kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:830003]","STY46"
"104453456","AT1G47670",-3.56813778013331,0.645827666990983,8.58150607211839e-07,"Transmembrane amino acid transporter family protein [Source:NCBI gene (formerly Entrezgene);Acc:841177]","AT1G47670"
"104453457","AT1G47670",-3.4633298534242,0.70063889105845,1.39429008091066e-05,"Transmembrane amino acid transporter family protein [Source:NCBI gene (formerly Entrezgene);Acc:841177]","AT1G47670"
"104453458","AT1G47670",-1.04019809017317,0.261986671446954,0.000728236837035204,"Transmembrane amino acid transporter family protein [Source:NCBI gene (formerly Entrezgene);Acc:841177]","AT1G47670"
"104453462","AT1G48720",-1.6725788859318,0.470245796999098,0.0029653666158654,"Copia-like polyprotein/retrotransposon [Source:NCBI gene (formerly Entrezgene);Acc:28717339]","AT1G48720"
"104453526","AT3G26740",1.6597553742495,0.572814249720375,0.0200238725423862,"CCR-like protein [Source:NCBI gene (formerly Entrezgene);Acc:822286]","CCL"
"104453545","AT1G28590",2.46715206934733,0.471648872077382,3.62512193023778e-06,"GDSL-like Lipase/Acylhydrolase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:839759]","AT1G28590"
"104453553","AT3G26740",1.70077195171207,0.346628014012416,1.64031373988451e-05,"CCR-like protein [Source:NCBI gene (formerly Entrezgene);Acc:822286]","CCL"
"104453557","AT5G61910",-1.65323507735453,0.345226197615368,2.7583783663472e-05,"DCD (Development and Cell Death) domain protein [Source:NCBI gene (formerly Entrezgene);Acc:836312]","AT5G61910"
"104453559","AT5G13330",2.88041995290213,0.379980719424674,3.53384409767762e-12,"related to AP2 6l [Source:NCBI gene (formerly Entrezgene);Acc:831174]","Rap2.6L"
"104453563","AT1G27440",-1.64050184245402,0.235823659999008,2.37799656942318e-10,"Exostosin family protein [Source:NCBI gene (formerly Entrezgene);Acc:839635]","GUT2"
"104453584","AT4G21200",2.45171904895643,0.692720252553787,0.00312945359902223,"gibberellin 2-oxidase 8 [Source:NCBI gene (formerly Entrezgene);Acc:827868]","GA2OX8"
"104453623","AT2G01970",1.62506945661041,0.199872673279775,6.55517347880768e-14,"Endomembrane protein 70 protein family [Source:NCBI gene (formerly Entrezgene);Acc:814728]","AT2G01970"
"104453635","AT2G01890",-1.422685376982,0.291345579505241,1.81293593155489e-05,"purple acid phosphatase 8 [Source:NCBI gene (formerly Entrezgene);Acc:814720]","PAP8"
"104453636","AT1G14720",-1.22069764360331,0.333333430166155,0.00211351223949988,"xyloglucan endotransglucosylase/hydrolase 28 [Source:NCBI gene (formerly Entrezgene);Acc:838037]","XTH28"
"104453657","AT1G14830",-1.7284057258187,0.254286611068578,6.4510394724401e-10,"DYNAMIN-like 1C [Source:NCBI gene (formerly Entrezgene);Acc:838048]","DL1C"
"104453671","AT1G14870",-1.65641145398059,0.209420168562758,3.25513057419432e-13,"PLANT CADMIUM RESISTANCE 2 [Source:NCBI gene (formerly Entrezgene);Acc:838052]","PCR2"
"104453686","AT1G14890",-2.27115965169882,0.310533521240818,2.15001912253425e-11,"Plant invertase/pectin methylesterase inhibitor superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:838054]","AT1G14890"
"104453703","AT3G59970",-1.09603305311114,0.160363884112682,5.1315690153985e-10,"methylenetetrahydrofolate reductase 1 [Source:NCBI gene (formerly Entrezgene);Acc:825167]","MTHFR1"
"104453722","AT2G01340",-1.41288815843937,0.301456353152138,4.29162164587024e-05,"plastid movement impaired protein [Source:NCBI gene (formerly Entrezgene);Acc:814662]","At17.1"
"104453723","AT1G23030",-1.11310327577528,0.376638643246811,0.0172133264780266,"ARM repeat superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:838911]","AT1G23030"
"104453740","AT1G22380",3.15809848444631,0.541370611370345,1.66996336464547e-07,"UDP-glucosyl transferase 85A3 [Source:NCBI gene (formerly Entrezgene);Acc:838845]","UGT85A3"
"104453741","AT1G22400",2.77020444487142,0.913678152948031,0.0140137784043371,"UDP-Glycosyltransferase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:838846]","UGT85A1"
"104453754","AT2G01210",-1.03119148523021,0.224097893237804,6.18016864796771e-05,"Leucine-rich repeat protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:814649]","AT2G01210"
"104453788","AT1G68460",-5.45518526790809,1.55591876883728,0.00347564424719204,"isopentenyltransferase 1 [Source:NCBI gene (formerly Entrezgene);Acc:843175]","IPT1"
"104453805","AT1G68585",-1.05163642398905,0.191847614874638,1.06968593774376e-06,"","AT1G68585"
"104453821","AT1G68810",-1.05089037599989,0.290794592276312,0.00247316813177035,"basic helix-loop-helix (bHLH) DNA-binding superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:843213]","AT1G68810"
"104453824","AT1G68795",-1.9968606942657,0.31891751071106,1.55699096276956e-08,"CLAVATA3/ESR-RELATED 12 [Source:NCBI gene (formerly Entrezgene);Acc:843211]","CLE12"
"104453828","AT1G26100",-1.58065831422763,0.301580946027228,3.45417200692847e-06,"Cytochrome b561/ferric reductase transmembrane protein family [Source:NCBI gene (formerly Entrezgene);Acc:839151]","AT1G26100"
"104453835","AT3G25620",2.95087182466092,0.847635613392737,0.00375280407354137,"ABC-2 type transporter family protein [Source:NCBI gene (formerly Entrezgene);Acc:822149]","ABCG21"
"104453842","AT1G68740",-1.28597233332684,0.321235178141766,0.000648509755855045,"EXS (ERD1/XPR1/SYG1) family protein [Source:NCBI gene (formerly Entrezgene);Acc:843205]","PHO1;H1"
"104453878","AT1G69080",-2.15134358833398,0.389306584951241,8.53958222723053e-07,"Adenine nucleotide alpha hydrolases-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:843240]","AT1G69080"
"104453882","AT1G13700",-2.34991990608771,0.848444737886694,0.0276134315757896,"6-phosphogluconolactonase 1 [Source:NCBI gene (formerly Entrezgene);Acc:837931]","PGL1"
"104453885","AT1G69240",-1.5025890730589,0.378296241864257,0.000724766035107313,"methyl esterase 15 [Source:NCBI gene (formerly Entrezgene);Acc:843255]","MES15"
"104453896","AT1G13750",-1.11669131793995,0.200587525371368,6.92772019933651e-07,"Purple acid phosphatases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:837935]","AT1G13750"
"104453900","AT1G18650",-1.91514510783855,0.31491560432979,4.31962882836581e-08,"plasmodesmata callose-binding protein 3 [Source:NCBI gene (formerly Entrezgene);Acc:838446]","PDCB3"
"104453911","AT2G03420",-1.09603089471681,0.295200816082208,0.00178775056421711,"","AT2G03420"
"104453917","AT1G69420",-1.56291366358287,0.259808690014057,6.20399195008837e-08,"DHHC-type zinc finger family protein [Source:NCBI gene (formerly Entrezgene);Acc:843274]","AT1G69420"
"104453930","AT1G26761",-1.70546890794275,0.362427204667548,3.96402416984876e-05,"Arabinanase/levansucrase/invertase [Source:NCBI gene (formerly Entrezgene);Acc:6241260]","AT1G26761"
"104453934","AT1G69490",1.56125707817341,0.406495913972604,0.00115171956085467,"NAC-like, activated by AP3/PI [Source:NCBI gene (formerly Entrezgene);Acc:843282]","NAP"
"104453943","AT1G14185",-1.90417554324755,0.332506769315781,2.99393393929235e-07,"Glucose-methanol-choline (GMC) oxidoreductase family protein [Source:NCBI gene (formerly Entrezgene);Acc:837978]","AT1G14185"
"104453945","AT2G02990",2.00692411158912,0.613110118641331,0.00709997481440342,"ribonuclease 1 [Source:NCBI gene (formerly Entrezgene);Acc:814828]","RNS1"
"104453948","AT2G39130",-6.87996845373336,1.41617463952661,2.02650114688603e-05,"Transmembrane amino acid transporter family protein [Source:NCBI gene (formerly Entrezgene);Acc:818499]","AT2G39130"
"104453968","AT2G02820",-1.23283031265207,0.403333381666663,0.0130943416506094,"myb domain protein 88 [Source:NCBI gene (formerly Entrezgene);Acc:814812]","MYB88"
"104453986","AT1G69850",2.66215502281851,0.357001419227536,8.3264999360419e-12,"nitrate transporter 1:2 [Source:NCBI gene (formerly Entrezgene);Acc:843321]","NRT1:2"
"104453990","AT1G14520",-1.20302619749549,0.22236013588043,1.52433479115677e-06,"myo-inositol oxygenase 1 [Source:NCBI gene (formerly Entrezgene);Acc:838014]","MIOX1"
"104454010","AT5G08260",-1.39209844521096,0.239584000923556,1.89826551906501e-07,"serine carboxypeptidase-like 35 [Source:NCBI gene (formerly Entrezgene);Acc:830722]","scpl35"
"104454011","AT5G23230",1.38530741033777,0.317776116423644,0.000166915414522444,"nicotinamidase 2 [Source:NCBI gene (formerly Entrezgene);Acc:832387]","NIC2"
"104454043","AT5G13750",2.97170835401393,0.667673803750439,0.000115540623528528,"zinc induced facilitator-like 1 [Source:NCBI gene (formerly Entrezgene);Acc:831220]","ZIFL1"
"104454045","AT5G13740",3.63778112256831,0.554229989035432,2.64073975830826e-09,"zinc induced facilitator 1 [Source:NCBI gene (formerly Entrezgene);Acc:831219]","ZIF1"
"104454068","AT5G17160",-2.04785973619213,0.315943646907484,4.32962466202933e-09,"aspartic/glutamic acid-rich protein [Source:NCBI gene (formerly Entrezgene);Acc:831580]","AT5G17160"
"104454080","AT4G03320",4.01520222839259,0.859509549694122,4.59045136264787e-05,"translocon at the inner envelope membrane of chloroplasts 20-IV [Source:NCBI gene (formerly Entrezgene);Acc:827972]","Tic20-IV"
"104454081","AT1G79480",-1.00093211109621,0.313359509839588,0.00891207488389263,"Carbohydrate-binding X8 domain superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:844286]","AT1G79480"
"104454093","AT5G04750",1.36656971463833,0.242951470863068,5.13094831905069e-07,"F1F0-ATPase inhibitor protein [Source:NCBI gene (formerly Entrezgene);Acc:830353]","AT5G04750"
"104454106","AT2G27690",-3.86122029631208,0.414764599918366,4.59078979212126e-18,"cytochrome P450, family 94, subfamily C, polypeptide 1 [Source:NCBI gene (formerly Entrezgene);Acc:817315]","CYP94C1"
"104454116","AT5G16190",-3.1823988262212,0.890435453876312,0.00280659588956138,"cellulose synthase like A11 [Source:NCBI gene (formerly Entrezgene);Acc:831477]","CSLA11"
"104454118","AT1G08230",2.6883137566271,0.608768269502035,0.000133081712346317,"Transmembrane amino acid transporter family protein [Source:NCBI gene (formerly Entrezgene);Acc:837344]","AT1G08230"
"104454122","AT5G04520",1.2549636393948,0.266140839442881,3.80268984267557e-05,"3-oxoacyl-acyl-carrier synthase-like protein (Protein of unknown function DUF455) [Source:NCBI gene (formerly Entrezgene);Acc:830331]","AT5G04520"
"104454126","AT3G52180",1.06723600174993,0.255054596701457,0.000330336099190278,"dual specificity protein phosphatase (DsPTP1) family protein [Source:NCBI gene (formerly Entrezgene);Acc:824383]","SEX4"
"104454132","AT3G10520",4.33730188703633,0.726345140228099,7.91103766600769e-08,"hemoglobin 2 [Source:NCBI gene (formerly Entrezgene);Acc:820216]","HB2"
"104454142","AT5G04390",-1.40634156855249,0.338592818847393,0.000370778944201982,"C2H2-type zinc finger family protein [Source:NCBI gene (formerly Entrezgene);Acc:830318]","AT5G04390"
"104454145","AT3G53190",-2.17127442456811,0.420014613181368,4.86241675707725e-06,"Pectin lyase-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824485]","AT3G53190"
"104454167","AT5G07330",5.43598185485649,1.46087667821953,0.00174029981351021,"NFU1 iron-sulfur cluster protein [Source:NCBI gene (formerly Entrezgene);Acc:830624]","AT5G07330"
"104454174","AT2G46790",1.60157161249753,0.248490475755879,5.36679529787546e-09,"pseudo-response regulator 9 [Source:NCBI gene (formerly Entrezgene);Acc:819292]","PRR9"
"104454183","AT3G54770",-1.75480219363266,0.473340552195765,0.00182406043417233,"RNA-binding (RRM/RBD/RNP motifs) family protein [Source:NCBI gene (formerly Entrezgene);Acc:824642]","ARP1"
"104454198","AT3G52280",1.38734536348966,0.188883476964992,1.76503886143288e-11,"ral transcription factor group E6 [Source:NCBI gene (formerly Entrezgene);Acc:824393]","GTE6"
"104454204","AT3G07990",-1.0750171122848,0.321747283223062,0.0058008709176216,"serine carboxypeptidase-like 27 [Source:NCBI gene (formerly Entrezgene);Acc:819990]","SCPL27"
"104454205","AT2G35770",-1.41500669100797,0.518769368093906,0.030546443110417,"serine carboxypeptidase-like 28 [Source:NCBI gene (formerly Entrezgene);Acc:818149]","scpl28"
"104454212","AT5G19290",-1.17543351072701,0.363092051419791,0.00787169214171847,"alpha/beta-Hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:832049]","AT5G19290"
"104454224","AT5G03250",-2.2607166464766,0.422559987486026,2.04047726152015e-06,"Phototropic-responsive NPH3 family protein [Source:NCBI gene (formerly Entrezgene);Acc:831894]","AT5G03250"
"104454227","AT3G10340",-1.21957892216007,0.377423190582008,0.00800339392177005,"phenylalanine ammonia-lyase 4 [Source:NCBI gene (formerly Entrezgene);Acc:820196]","PAL4"
"104454228","AT3G53260",-1.02448216158783,0.329226920766048,0.011260691758635,"phenylalanine ammonia-lyase 2 [Source:NCBI gene (formerly Entrezgene);Acc:824493]","PAL2"
"104454229","AT3G53260",-1.13612668137131,0.281375134552566,0.000572667926376876,"phenylalanine ammonia-lyase 2 [Source:NCBI gene (formerly Entrezgene);Acc:824493]","PAL2"
"104454231","AT2G39020",1.27938803697822,0.239404915005988,2.09732512195191e-06,"Acyl-CoA N-acyltransferases (NAT) superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:818488]","AT2G39020"
"104454250","AT3G54880",-1.16354941469287,0.266569315547041,0.000163272484598643,"zinc finger protein [Source:NCBI gene (formerly Entrezgene);Acc:824653]","AT3G54880"
"104454284","AT2G28760",-1.05062162266123,0.257534549580203,0.000492593096063245,"UDP-XYL synthase 6 [Source:NCBI gene (formerly Entrezgene);Acc:817426]","UXS6"
"104454294","AT3G53750",-1.18698794819763,0.141434562480223,9.00600899114672e-15,"actin 3 [Source:NCBI gene (formerly Entrezgene);Acc:824542]","ACT3"
"104454301","AT2G28950",-1.92150212160204,0.258466824828722,9.69905281073518e-12,"expansin A6 [Source:NCBI gene (formerly Entrezgene);Acc:817444]","EXPA6"
"104454306","AT5G13840",-1.32169796329951,0.355726839097889,0.00177127802599362,"FIZZY-related 3 [Source:NCBI gene (formerly Entrezgene);Acc:831230]","FZR3"
"104454318","AT5G06080",-2.64214515673834,0.756811258502532,0.00364031691919377,"LOB domain-containing protein 33 [Source:NCBI gene (formerly Entrezgene);Acc:830495]","LBD33"
"104454319","AT5G06060",3.16065025999419,0.446668570796182,1.07039811379678e-10,"NAD(P)-binding Rossmann-fold superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:830493]","AT5G06060"
"104454322","AT5G06060",6.11727754219215,1.1062940983276,8.39752388471158e-07,"NAD(P)-binding Rossmann-fold superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:830493]","AT5G06060"
"104454323","AT5G06060",4.4186493842072,0.531188332166952,1.58200359814901e-14,"NAD(P)-binding Rossmann-fold superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:830493]","AT5G06060"
"104454350","AT5G02010",-1.81915414501425,0.308839305272105,1.23617407097231e-07,"RHO guanyl-nucleotide exchange factor 7 [Source:NCBI gene (formerly Entrezgene);Acc:831858]","ROPGEF7"
