qseqid	sseqid	pident	length	mismatch	evalue	bitscore
104456736	AT4G02280	62.842	183	16	1.08e-109	234
104456737	AT4G02290	83.929	56	9	1.24e-58	106
104456738	AT4G02320	67.373	236	74	1.07e-102	340
104456739	AT1G02810	80.365	219	43	9.13e-123	382
104456742	AT4G02350	71.765	340	91	2.23e-171	518
104456745	AT4G02380	62.338	77	25	1.96e-18	79.3
104456746	AT4G02380	69.444	36	8	1.72e-09	52.4
104456747	AT4G02390	63.107	103	10	1.58e-31	133
104456748	AT4G02405	62.963	54	18	9.5e-28	75.1
104456749	AT2G47590	69.328	238	73	5.28e-95	306
104456751	AT3G62860	58.015	131	23	2.61e-74	157
104456752	AT3G62840	97.297	37	1	2.25e-31	80.1
104456753	AT3G62830	65.899	217	55	1.29e-80	273
104456756	AT2G37630	48.558	208	93	2.33e-30	124
104456757	AT3G62820	50	154	74	1.8e-45	153
104456758	AT3G62810	67.5	80	26	7.69e-22	91.7
104456759	AT4G02440	57.377	366	105	7.21e-129	379
104456760	AT1G09220	55.388	464	200	3.08e-150	461
104456765	AT1G64940	58.333	468	188	6.12e-173	501
104456770	AT1G64940	54.839	372	166	5.18e-154	373
104456771	AT3G57190	51.579	95	45	2.45e-18	89
104456772	AT1G04645	50.725	69	32	5.48e-16	73.6
104456773	AT2G24210	32.85	207	94	4.79e-41	89.7
104456774	AT1G64940	67.871	249	71	8.34e-143	296
104456779	AT1G64940	60.842	475	177	0	540
104456780	AT5G17510	72.685	216	54	9.21e-86	278
104456781	AT5G61930	52.448	143	68	8.59e-42	159
104456782	AT2G47710	56.164	73	27	1.74e-17	80.9
104456783	AT3G51000	29.245	212	104	2.25e-23	87
104456784	AT1G02860	65.625	96	25	1.15e-33	130
104456785	AT1G02870	53.571	112	40	5.56e-27	109
104456787	AT1G02880	73.333	90	24	6.36e-39	144
104456788	AT1G02890	65.414	133	4	2.59e-80	166
104456789	AT4G02510	69.731	631	173	0	706
104456790	AT2G47770	59.091	110	45	8.37e-24	98.6
104456791	AT4G02485	66.99	103	22	4.31e-34	131
104456792	AT2G47760	50	132	22	3.07e-24	108
104456793	AT4G15800	68.831	77	20	1.55e-28	104
104456794	AT1G02910	53.886	193	38	3.05e-44	166
104456795	AT3G62730	62.698	126	46	3.13e-43	158
104456796	AT5G66520	31.139	395	236	3.39e-69	233
104456797	AT1G02930	61.644	146	56	1.43e-59	195
104456798	AT1G02930	48.529	204	99	1.46e-52	181
104456799	AT1G02930	62.5	144	54	4.78e-59	192
104456801	AT1G02930	60.274	146	58	2.91e-56	186
104456802	AT1G02930	57.534	146	62	1.34e-49	177
104456805	AT1G02930	60.959	146	57	9.86e-59	192
104456806	AT1G02930	61.644	146	56	7.88e-56	195
104456808	AT1G02970	59.218	179	38	1.78e-57	209
104456809	AT1G02970	65.854	123	40	1.55e-48	171
104456810	AT4G13420	48.876	178	63	8.86e-82	171
104456811	AT4G13420	42.815	341	186	6.29e-76	271
104456813	AT2G47810	76.852	108	25	2.64e-55	179
104456814	AT4G02560	35.656	244	92	1.3e-28	127
104456816	AT1G03000	52.273	220	95	1.6e-95	214
104456817	AT3G62910	87.931	58	7	8.25e-30	109
104456818	AT2G47850	58.861	158	27	1.55e-41	161
104456819	AT1G03010	64.548	409	132	0	475
104456820	AT3G62920	65.672	67	23	2.36e-23	94.7
104456821	AT1G03020	62	100	38	6.16e-41	137
104456822	AT1G03020	65	100	35	9.09e-42	139
104456824	AT4G03550	66.517	1786	552	0	2352
104456825	AT2G47880	76.768	99	23	3.23e-52	166
104456826	AT3G62970	34.965	143	36	2.5e-19	90.1
104456827	AT4G03180	62.857	35	11	5.08e-06	49.3
104456829	AT2G47900	80.838	167	30	2.7e-90	256
104456830	AT3G05030	47.853	163	12	6.1e-32	132
104456832	AT4G28720	51.934	181	84	1.82e-56	202
104456833	AT2G47940	72.84	81	22	2.1e-37	124
104456834	AT3G06350	47.414	116	58	9.4e-28	121
104456835	AT4G03115	72.84	81	22	3.97e-39	102
104456836	AT1G03457	54.839	93	16	1.06e-20	96.7
104456837	AT4G03550	66.089	1790	550	0	2318
104456838	AT5G15180	53.191	141	63	1.19e-37	144
104456841	AT4G33790	48.485	66	33	6.32e-20	67.4
104456842	AT3G18760	75	32	8	3.69e-09	56.6
104456843	AT4G36810	74.874	199	46	1.96e-84	273
104456844	AT4G36810	73.367	199	49	3.81e-77	259
104456845	AT4G36800	57.222	180	12	3.17e-55	191
104456846	AT2G24300	45.038	131	70	2.7e-25	113
104456848	AT4G36790	60.252	317	71	3.41e-99	327
104456849	AT1G75080	51.786	280	107	4.13e-54	187
104456853	AT3G50740	45.741	317	166	7.48e-85	278
104456854	AT5G66690	47.619	294	149	2.63e-89	288
104456855	AT5G26310	44.595	296	159	1.21e-83	273
104456856	AT1G03790	52.632	171	71	2.04e-41	154
104456857	AT3G50740	52.965	489	223	0	529
104456858	AT3G50740	50.716	489	234	1.78e-175	504
104456859	AT1G56450	69.281	153	19	1.16e-62	214
104456860	AT4G36740	81.818	77	14	5.25e-35	132
104456861	AT4G36730	67.442	43	14	1.12e-10	65.9
104456862	AT4G36710	45.874	412	178	8.56e-113	328
104456863	AT4G16580	62.81	121	45	3.73e-29	123
104456864	AT5G49530	37.387	222	118	5.38e-22	104
104456866	AT4G36670	69.011	455	140	0	665
104456867	AT4G36660	73.973	73	17	5.06e-28	112
104456868	AT4G36650	72.727	209	42	9.17e-71	243
104456869	AT3G50670	81.818	55	10	3.17e-25	90.5
104456870	AT2G25737	78.667	75	16	1.03e-29	123
104456871	AT5G49560	61.963	163	56	1.8e-49	152
104456872	AT4G36630	71.97	132	37	3.76e-51	198
104456874	AT1G75220	39.64	111	23	1.77e-25	78.6
104456875	AT2G18360	66.387	119	33	1.47e-44	163
104456876	AT3G50880	59.2	250	83	1.13e-77	245
104456877	AT1G20430	60.227	88	35	8.43e-30	114
104456878	AT4G15510	61.111	252	50	5.11e-88	276
104456879	AT1G06620	50.355	141	68	1.24e-38	144
104456883	AT5G59530	49.635	137	69	6.25e-46	128
104456884	AT5G59530	51.515	132	64	7.28e-44	125
104456885	AT5G02270	52.049	244	24	2.44e-51	184
104456886	AT1G09390	42.672	232	69	6.83e-49	179
104456887	AT1G56690	68.279	703	223	0	989
104456888	AT1G09420	64.205	176	34	1.4e-60	221
104456889	AT1G56700	73.529	68	18	1.63e-29	117
104456893	AT5G26751	86.538	104	10	5.31e-51	187
104456894	AT1G56720	63.393	224	70	4.17e-69	209
104456896	AT2G30933	71.25	80	23	2.09e-36	135
104456897	AT5G26770	53.527	241	72	7.06e-63	217
104456898	AT1G74580	24.311	617	422	3.07e-48	182
104456899	AT3G05850	62.219	667	229	0	772
104456901	AT3G05890	71.429	28	8	3.39e-07	47.8
104456902	AT1G09530	92	25	2	1.94e-10	51.6
104456903	AT4G29750	75.758	99	24	1.2e-41	161
104456904	AT4G38620	67.308	52	17	6.03e-42	78.6
104456905	AT5G26670	36.842	266	44	2.82e-62	159
104456906	AT5G26680	78.846	52	11	8.39e-31	91.7
104456907	AT1G63950	50	34	17	9.56e-05	42
104456908	AT3G62020	71.739	184	49	3.65e-89	274
104456909	AT5G26710	75.532	376	82	0	588
104456911	AT3G05936	34.579	107	60	3.82e-07	48.5
104456912	AT4G28485	51.087	184	90	1.66e-60	187
104456913	AT5G26731	75.758	33	8	1.08e-08	52.4
104456914	AT3G05940	58.108	222	57	3.43e-69	240
104456915	AT5G26742	78.571	126	27	2.69e-84	201
104456917	AT2G02230	33.854	192	77	1.38e-33	90.9
104456918	AT1G69730	53.846	156	71	2.47e-42	163
104456922	AT1G69730	60.563	284	107	2.92e-110	354
104456923	AT5G44800	46	100	48	9.41e-17	88.6
104456924	AT3G07020	39.474	114	16	1.23e-33	83.2
104456925	AT1G31800	49.845	323	39	3.19e-81	281
104456926	AT5G60250	42.654	211	120	5.86e-49	188
104456927	AT1G65090	50	82	38	7.21e-18	86.3
104456928	AT5G16520	56.09	312	87	1.7e-105	346
104456930	AT1G79790	54.545	88	38	2.66e-22	98.2
104456931	AT1G65380	60.857	700	259	0	741
104456932	AT5G16530	53.219	233	101	4.54e-70	233
104456933	AT5G05210	45.308	373	153	7.53e-49	177
104456934	AT4G12840	73.171	41	11	8.16e-38	70.9
104456936	AT5G36290	74.359	78	20	2.32e-20	94
104456937	AT4G35160	33.333	255	161	8.74e-31	126
104456938	AT1G27380	51.429	35	17	5.94e-06	47.4
104456939	AT3G02790	74.074	108	26	2.16e-49	158
104456940	AT3G24255	30.175	285	153	4.59e-30	93.2
104456941	AT3G02780	79.518	83	17	9.19e-38	142
104456942	AT5G36230	76.923	169	39	1.48e-83	281
104456944	AT4G12910	53.636	110	19	2.84e-25	111
104456945	AT4G12910	43.571	140	20	1.54e-34	102
104456946	AT3G02750	55.349	215	56	9.39e-64	228
104456951	AT3G04380	59.574	47	19	2.52e-21	67.4
104456952	AT4G38180	32.874	581	368	1.01e-94	317
104456955	AT4G35160	32.714	269	153	1.48e-26	112
104456957	AT3G24080	46.958	526	247	7.23e-68	241
104456960	AT3G51895	54.305	302	52	5.97e-92	293
104456961	AT3G63270	77.447	235	53	5.25e-142	387
104456962	AT1G03080	42.278	641	291	1.32e-127	430
104456964	AT1G03090	42.529	174	56	3.49e-28	123
104456966	AT4G35160	33.7	273	151	3.08e-27	113
104456968	AT1G07130	50.323	155	75	2.64e-52	167
104456974	AT2G43945	90.196	51	5	1.24e-20	94.7
104456975	AT1G01350	53.333	45	20	2.76e-05	47.4
104456977	AT4G35160	36.207	116	71	8.12e-22	67.8
104456978	AT4G38240	32.692	208	79	1.91e-17	84
104456979	AT5G54890	72.941	85	23	6.63e-67	108
104456980	AT2G43945	87.719	57	7	1.88e-23	103
104456981	AT2G48140	62.069	87	31	9.01e-21	89.4
104456984	AT4G02715	44.019	209	100	6.01e-20	89.7
104456986	AT3G22500	65.789	76	23	1.88e-24	101
104456987	AT5G36740	41.57	344	161	3.05e-74	269
104456988	AT4G02720	69.634	191	41	1.48e-74	255
104456989	AT3G04860	52.399	271	113	5.63e-77	238
104456990	AT4G02760	47.126	87	31	1.38e-14	79.3
104456991	AT2G16530	63.566	129	47	2.76e-45	168
104456994	AT4G02780	54.93	71	30	1.47e-20	87
104456995	AT3G63190	87.805	41	5	3.77e-14	73.2
104456996	AT5G51040	75.51	49	12	1.13e-24	84.7
104456997	AT3G63200	66.562	317	97	2.29e-129	385
104456998	AT3G05327	46.715	137	64	2.81e-27	111
104456999	AT3G63130	68.775	506	151	0	651
104457000	AT3G63140	81.111	90	17	3.47e-39	151
104457001	AT4G02800	82.54	63	11	8.42e-27	112
104457004	AT1G03160	57.718	149	63	4.03e-63	171
104457005	AT1G03180	45.192	104	56	8.79e-19	84
104457006	AT4G09820	40.203	296	96	2.52e-40	153
104457007	AT2G27240	43.299	97	55	5.45e-32	91.7
104457008	AT5G53070	84	50	8	7.6e-27	90.5
104457009	AT2G37710	58.32	643	258	0	747
104457013	AT4G27430	59.701	67	27	8.19e-16	80.9
104457014	AT2G37710	61.154	641	245	0	783
104457015	AT1G09620	75.093	1080	265	0	1698
104457016	AT5G19160	73.846	130	34	9.81e-63	219
104457017	AT4G02840	93.75	48	3	3.03e-23	96.3
104457019	AT1G03290	75	40	10	6.94e-23	63.9
104457022	AT3G63060	60.159	251	90	2.69e-98	296
104457023	AT2G48110	65.922	358	116	2.79e-128	440
104457024	AT5G40310	40.316	253	71	4.21e-48	177
104457026	AT4G35160	38.583	254	146	7.7e-43	157
104457027	AT4G02930	67.857	140	9	4.15e-48	179
104457028	AT1G63900	53.211	109	20	4.97e-28	116
104457029	AT1G63900	68.293	41	13	4.71e-10	62
104457030	AT4G02940	58.333	144	42	1.06e-28	124
104457031	AT1G03350	39.961	508	231	3.45e-63	218
104457035	AT4G27810	45.283	106	42	4.92e-13	68.6
104457036	AT1G03360	59.722	144	51	2.62e-43	161
104457038	AT4G02980	73.973	73	18	5.64e-31	122
104457039	AT2G48060	65.9	478	161	0	603
104457040	AT3G63030	69.149	94	29	2.68e-47	148
104457041	AT2G48030	63.158	152	18	5.23e-53	193
104457043	AT1G71220	55.941	202	23	7.23e-60	213
104457044	AT3G58110	48.263	259	129	1.96e-55	208
104457045	AT5G38280	44.321	361	179	1.11e-90	313
104457047	AT2G48030	79.545	44	9	7.84e-39	82.4
104457048	AT1G71220	54.043	235	31	2.65e-64	237
104457049	AT1G53230	76.087	92	20	6.87e-36	134
104457051	AT2G48020	92.5	40	3	6.46e-34	82
104457053	AT2G48020	37.915	211	34	9.97e-30	121
104457054	AT2G48020	37.321	209	34	7.06e-28	117
104457058	AT5G38240	46.264	348	163	1.46e-90	296
104457060	AT2G48020	39.904	208	28	6.25e-32	129
104457063	AT4G23160	37.5	368	214	1.97e-67	230
104457068	AT2G48020	48.98	98	18	8.24e-30	80.9
104457069	AT2G48010	62.938	599	211	0	736
104457070	AT5G35960	66.071	168	28	2.99e-64	216
104457071	AT1G54710	44.755	286	126	2.34e-98	220
104457072	AT5G39340	70.455	44	13	2.23e-12	67
104457074	AT2G30780	58.726	361	149	1.79e-151	468
104457075	AT3G63010	75.529	331	80	0	534
104457076	AT5G20350	31.285	179	120	5.4e-11	63.9
104457078	AT5G63690	63.971	136	48	4.55e-62	194
104457079	AT4G03080	86.207	87	12	1.35e-72	166
104457082	AT3G25420	34.899	149	51	1.09e-27	89.7
104457084	AT1G05840	81.579	76	13	9.19e-68	123
104457087	AT3G24090	73.964	169	17	3.44e-68	245
104457088	AT5G16400	76.087	46	11	3.97e-25	71.6
104457089	AT3G24090	67.925	53	17	8.62e-13	73.6
104457090	AT3G24090	80.702	57	10	2.55e-20	93.6
104457091	AT3G02720	64.052	153	54	1.66e-56	202
104457092	AT1G03070	84.058	69	11	4.29e-33	129
104457095	AT2G02230	35.036	274	104	3.97e-38	149
104457099	AT4G37020	59.259	81	31	2.72e-15	77
104457100	AT3G50360	74.576	59	15	1.14e-26	92.4
104457101	AT3G50350	60	70	26	2.51e-19	77.8
104457102	AT2G30720	70.922	141	40	6.67e-54	194
104457106	AT4G36960	83.784	37	6	7.75e-33	70.5
104457107	AT5G67050	51.969	254	79	1.89e-78	270
104457108	AT5G67050	58.796	216	75	1.17e-79	271
104457109	AT5G67050	48.315	267	99	1.37e-79	269
104457111	AT3G50330	83.333	114	13	2.61e-40	144
104457113	AT3G20730	36.667	540	276	5.2e-93	315
104457115	AT1G01540	63.91	133	18	3.38e-85	171
104457116	AT5G67100	36.101	277	69	1.68e-38	160
104457117	AT5G67140	69.091	55	17	7.46e-19	86.7
104457118	AT5G67130	86.139	101	14	1.8e-108	192
104457119	AT2G23380	91.489	47	4	6.82e-36	94
104457120	AT4G34090	47	100	25	1.18e-41	84.7
104457128	AT5G17680	41.979	374	202	5.4e-73	261
104457130	AT5G17680	38.214	560	285	7.99e-104	347
104457131	AT5G67170	91.304	46	4	8.99e-21	96.7
104457136	AT3G14470	29.394	330	224	2.24e-34	145
104457137	AT4G29750	59.116	181	44	1.63e-55	209
104457140	AT5G17680	42.132	197	105	3.83e-36	151
104457143	AT5G17680	41.873	363	202	3.08e-70	244
104457144	AT3G14470	30.729	384	235	1.11e-39	153
104457155	AT4G24130	43.511	131	73	6.62e-35	119
104457164	AT3G58630	64.151	53	16	1.04e-27	72.8
104457169	AT1G72930	43.919	148	74	4.34e-26	107
104457177	AT5G40470	48.358	335	161	4.21e-60	209
104457181	AT2G30720	58.871	124	44	5.51e-41	142
104457184	AT5G67480	65.455	110	38	2.4e-43	163
104457186	AT3G59820	84.211	114	18	1.35e-76	205
104457189	AT4G22720	88.649	185	21	2.75e-112	355
104457190	AT3G59830	81.25	144	24	2.99e-60	216
104457191	AT2G31810	90.667	75	7	1.27e-34	141
104457193	AT5G16100	56.604	53	23	7.35e-14	69.3
104457194	AT5G16990	75.591	127	31	5.35e-78	207
104457199	AT5G16990	61.616	198	38	8.35e-69	234
104457200	AT5G16990	72.441	127	35	2.23e-62	201
104457201	AT5G16990	57.193	285	47	6.04e-100	313
104457203	AT3G03080	59.298	285	41	2.03e-102	319
104457206	AT1G77290	59.89	182	57	4.24e-63	215
104457213	AT3G18760	63.077	65	24	1.67e-24	100
104457215	AT4G36830	66.912	272	87	9.42e-89	275
104457216	AT3G50760	72.923	325	77	2.26e-169	483
104457217	AT3G50770	50.244	205	91	2.52e-55	181
104457218	AT2G23770	44.281	612	307	2.22e-165	491
104457219	AT2G33580	28.065	677	377	5.76e-67	233
104457220	AT2G23740	46.388	1052	439	0	839
104457221	AT5G17510	68.545	213	65	3.04e-78	260
104457222	AT5G66600	63.83	141	48	6.42e-41	158
104457224	AT4G31460	61.842	152	47	1.41e-54	188
104457225	AT2G22410	39.812	638	379	2.2e-159	478
104457228	AT5G66560	62.278	395	123	4.11e-124	389
104457229	AT4G37210	35.772	246	76	4.68e-42	93.2
104457230	AT2G23670	60.131	153	56	1.02e-12	65.1
104457231	AT4G37200	84.375	96	15	6.31e-49	175
104457232	AT2G44510	66.25	80	27	9e-28	115
104457233	AT2G23450	71.533	411	107	0	602
104457235	AT4G37090	57.692	52	21	8.34e-11	62.4
104457236	AT3G50380	48.198	222	103	1.38e-53	187
104457237	AT2G23470	92.157	51	4	3.33e-20	97.1
104457238	AT5G66980	32.174	115	72	3.19e-11	66.2
104457239	AT5G36110	40.967	393	186	2.61e-124	330
104457240	AT4G31940	48.421	285	140	3.8e-84	286
104457241	AT4G31940	45.965	285	147	9.54e-80	273
104457242	AT4G31940	46.667	285	144	6.48e-80	275
104457244	AT4G31940	44.737	304	161	6.79e-79	271
104457247	AT4G31940	46.316	285	146	1.9e-78	270
104457248	AT4G37110	58.763	97	32	6.31e-27	114
104457249	AT3G50400	64.444	90	31	3.06e-99	121
104457250	AT4G37130	64.417	163	53	4.78e-50	187
104457251	AT2G23600	55.455	110	48	1.82e-36	140
104457253	AT2G23600	54.545	110	49	5.83e-38	139
104457257	AT5G66930	48.98	147	44	1.3e-31	124
104457258	AT2G28810	90.196	51	5	3.62e-29	118
104457259	AT5G66920	72.358	123	34	1.18e-140	198
104457260	AT4G37170	64.947	659	230	0	905
104457261	AT3G25790	70.588	34	10	1.71e-07	54.3
104457262	AT5G66870	73.571	140	34	2.78e-59	207
104457265	AT1G49570	62.222	135	48	7.97e-80	164
104457266	AT3G50560	63.158	95	33	1.64e-29	120
104457267	AT4G37080	56.915	188	32	3.7e-66	211
104457268	AT5G66820	34.091	176	69	6.64e-14	78.2
104457270	AT3G50620	91.667	48	4	1.02e-50	98.2
104457271	AT5G66810	47.283	184	41	1.58e-26	118
104457276	AT5G42700	54.286	70	32	1.92e-20	78.2
104457281	AT5G17680	33.535	495	282	3.15e-69	257
104457283	AT5G17680	40.625	352	200	3.6e-65	248
104457288	AT5G67070	81.667	60	10	3.96e-28	105
104457290	AT4G23160	36.627	415	259	3.12e-86	291
104457291	AT2G18750	59.887	177	66	6.11e-60	220
104457292	AT2G42880	80.69	145	28	2.33e-69	242
104457296	AT2G23360	45.617	673	294	1.55e-154	504
104457300	AT5G17680	33.468	248	111	5.41e-57	139
104457301	AT5G17680	37.522	565	289	2.62e-104	371
104457304	AT4G36910	47.794	136	15	1.27e-25	108
104457305	AT2G23340	64.138	145	42	5e-47	161
104457306	AT2G42240	88.372	43	5	1.31e-15	80.5
104457307	AT3G57870	66.935	124	6	7.87e-46	162
104457321	AT5G17680	39.276	359	210	4.71e-65	248
104457326	AT1G14020	55.556	54	23	1.02e-13	59.3
104457332	AT5G36930	42.588	371	203	4.58e-76	261
104457334	AT5G17680	47.458	118	55	1.44e-54	105
104457347	AT5G17680	36.097	579	288	2.25e-87	304
104457348	AT1G77290	63.19	163	44	8.69e-61	208
104457351	AT2G21770	76.744	344	45	1.85e-163	505
104457352	AT1G29800	76.316	38	9	1.63e-13	57
104457356	AT5G67210	69.061	181	56	2.29e-112	275
104457357	AT4G36890	54.592	196	82	1.37e-58	210
104457358	AT1G47128	78.481	79	17	2.02e-50	145
104457359	AT5G67250	60.87	184	70	8.5e-134	234
104457360	AT2G15310	58.537	41	17	3.46e-17	63.9
104457361	AT2G15310	72.727	44	12	8.99e-24	77
104457362	AT4G37260	47.649	319	111	1.77e-73	236
104457363	AT4G37270	68.919	74	23	1.44e-24	113
104457364	AT4G18910	74.699	83	21	6.15e-35	134
104457368	AT4G37330	53.546	282	118	1.17e-81	280
104457369	AT4G23330	59.184	49	16	8.54e-06	47.4
104457370	AT4G34265	54.348	46	21	5.13e-11	60.5
104457371	AT2G14960	77.657	461	92	0	758
104457372	AT1G47240	68.259	293	57	5.01e-128	399
104457373	AT5G43100	62.069	232	52	5.8e-87	294
104457374	AT4G34280	61.184	152	58	4.97e-49	190
104457375	AT4G37470	84.564	149	23	1.73e-80	259
104457376	AT4G33920	66.406	128	43	1.86e-49	178
104457377	AT2G23120	65.909	44	15	1.39e-12	60.5
104457378	AT5G67360	70.355	732	208	0	1006
104457379	AT5G17680	41.848	368	206	1.06e-73	265
104457381	AT5G67170	54.167	48	19	3.3e-07	52.8
104457383	AT2G23110	47.692	65	30	2.7e-13	62.4
104457384	AT5G67360	71.583	739	202	0	1042
104457385	AT5G67370	56.954	151	31	9.43e-26	110
104457386	AT2G23090	88.095	42	5	1.87e-20	86.7
104457388	AT5G67380	89.552	67	7	7.82e-31	127
104457389	AT1G33920	49.606	127	61	1.11e-29	115
104457391	AT3G46710	25.141	887	531	4.52e-34	142
104457392	AT1G79670	48.291	234	113	1.21e-61	205
104457394	AT3G49940	49.169	301	87	4.25e-68	219
104457395	AT4G37550	59.694	196	39	3.82e-69	235
104457396	AT4G37560	88.889	81	9	1.42e-66	160
104457398	AT5G67440	45.99	611	212	1.07e-146	468
104457399	AT1G56450	68.056	144	18	8.6e-59	203
104457400	AT5G67480	39.688	320	121	5.23e-64	222
104457401	AT1G16130	29.758	289	148	5.16e-15	79.3
104457402	AT4G37630	53.571	56	25	9.21e-10	61.6
104457403	AT1G64960	64.567	254	89	5.07e-89	319
104457404	AT5G67520	51.741	201	16	2.22e-51	182
108953809	AT2G39210	69.811	424	110	0	543
108953811	AT2G29420	61.165	103	40	2.31e-39	142
108953813	AT1G13470	44.863	292	140	6.43e-64	215
108953814	AT2G20410	35.602	191	37	5.15e-26	111
108953815	AT3G26180	56.311	206	89	6.13e-75	250
108953816	AT3G59920	71.795	78	22	9.36e-36	125
108953817	AT1G60680	71.56	109	31	7.69e-48	175
108953820	AT5G09360	38.903	383	161	3.64e-89	226
108953821	AT4G22840	86.207	87	12	1.26e-111	150
108953822	AT4G23340	68.293	205	62	4.27e-114	298
108953823	AT1G01490	58.14	43	17	6.98e-06	47.4
108953824	AT1G67280	67.647	68	22	4.19e-25	100
108953825	AT5G37480	48.352	91	41	3.27e-21	90.9
108953826	AT3G48410	59.551	89	36	4.06e-70	118
108953828	AT1G27170	36.073	219	132	4.45e-67	136
108953830	AT3G13080	58.888	827	305	0	844
108953833	AT5G65710	56.095	845	355	0	882
108953834	AT3G25510	33.617	235	140	3.99e-11	67
108953835	AT4G25000	66.296	270	86	8.14e-122	373
108953836	AT4G05320	100	457	0	0	902
108953837	AT1G60420	59.281	167	68	8.92e-115	219
108953839	AT2G44420	63.462	52	19	7.45e-16	81.3
108953843	AT5G05320	36.544	353	125	7.3e-71	229
108953844	AT1G61310	28.571	140	72	1.71e-06	53.9
108953860	AT5G62050	47.059	102	23	2.69e-21	99.8
108953861	AT5G16970	59.5	200	38	4.48e-68	228
108953862	AT2G39050	71.233	73	21	6.53e-28	115
108953867	AT1G20810	53.659	123	5	2.52e-19	88.6
108953874	AT1G69550	37.46	315	172	6.13e-26	118
108953875	AT4G30160	72	50	14	3.63e-15	82.4
108953878	AT4G21390	81.69	71	13	9.21e-44	121
108953879	AT1G06620	47.518	141	65	8.62e-30	119
108953883	AT2G34440	41.667	108	53	7.42e-18	81.3
108953885	AT4G11650	61.307	199	74	6.24e-68	229
108953898	AT5G39190	62.431	181	68	1.76e-72	227
108953906	AT4G34880	60	150	58	1.25e-39	156
108953917	AT5G36930	39.211	380	215	6.71e-48	189
108953921	AT2G47000	80.645	124	23	3.6e-88	201
108953936	AT4G23160	39.583	192	99	2.06e-54	134
108953938	AT1G27170	37.097	372	227	2.2e-64	247
108953967	AT1G02460	69.091	110	33	6.78e-48	160
108953976	AT5G17680	44.142	367	203	4.36e-94	289
108953985	AT5G15910	81.481	27	5	1.57e-06	50.4
108953987	AT5G16990	52.764	199	58	2.24e-55	191
108953991	AT2G35040	67.797	59	19	2.74e-20	94.4
108953995	AT2G45400	49.738	191	90	3.48e-49	177
108954006	AT3G27670	58	50	21	5.28e-10	62.8
108954009	AT2G41460	64.789	71	19	7.46e-22	101
108954014	AT5G28050	29.06	117	49	1.24e-07	52.4
108954017	AT3G52120	56.25	32	14	5.04e-12	47.8
108954020	AT4G34410	44.865	185	75	2.76e-32	122
108954021	AT4G05200	33.333	231	148	2.25e-32	127
108954025	AT3G15880	41.818	165	50	1.89e-49	137
108954036	AT3G19760	75.325	77	19	5.36e-40	125
108954038	AT4G08850	45.885	486	248	1.09e-124	401
108954044	AT5G17680	43.881	335	186	9.52e-111	278
108954045	AT3G01680	37.427	171	88	8.29e-26	116
108954050	AT5G12100	50.131	764	373	0	752
